Country,Name,Contact,CountryCode,Course,Currency_Code,Currency_x,Currency_y,Units,Buy,Sell
greece,Angelica Smith,439.536.2599x3616,MK,C#,EUR,Euro,European Euro,1,143.56,144.21
thailand,Antonio Wright DVM,001-871-436-2648x429,SR,C#,THB,Baht,Thai Baht,1,3.62,3.63
singapore,Aaron Smith,261-448-4235x616,BS,C#,SGD,Singapore Dollar,Singapore Dollar,1,98.53,98.98
panama,Amy Smith,(715)901-7613,SO,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
cyprus,Julie Gonzales,7049537523,MA,PHP,EUR,Euro,European Euro,1,143.56,144.21
tuvalu,Rachel Bender,6069171484,MM,Java,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
nauru,Justin Sanders,+1-228-321-5856x491,LY,Python,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
saint pierre and miquelon,Johnathan Butler,001-614-338-3895x2656,WS,C#,EUR,Euro,European Euro,1,143.56,144.21
martinique,Jermaine Gomez,794-312-5654x8840,TV,Python,EUR,Euro,European Euro,1,143.56,144.21
croatia,Brandon Jones,(622)514-6506,RW,C#,EUR,Euro,European Euro,1,143.56,144.21
australia,Casey Thomas,438-277-8260x94598,MY,Java,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
kiribati,Darlene Bush,908.389.3278x15652,KM,Java,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
bahrain,Mr. Kyle Walters,001-384-530-6253x833,GA,C#,BHD,Bahraini Dinar,Bahrain Dinar,1,353.6,355.19
belgium,Charles Ramirez,687.940.9221x26788,TR,Python,EUR,Euro,European Euro,1,143.56,144.21
tuvalu,Douglas Bowen,6619336379,ME,Python,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
palau,Pamela Hicks,+1-523-796-2222x967,BI,PHP,USD,US Dollar,U.S. Dollar,1,133.32,133.92
greece,Amber Jenkins,2975088895,TD,C#,EUR,Euro,European Euro,1,143.56,144.21
timor-leste,Timothy Parker,339.290.0676,AE,PHP,USD,US Dollar,U.S. Dollar,1,133.32,133.92
tuvalu,Douglas Mcfarland,491-621-1146x117,PK,C#,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
portugal,Mary Walker,001-969-604-1335x99994,RS,Java,EUR,Euro,European Euro,1,143.56,144.21
mayotte,Randy Estrada,+1-327-545-9970x769,NP,PHP,EUR,Euro,European Euro,1,143.56,144.21
hong kong,Nathan Clark,6414943630,IN,PHP,HKD,Hong Kong Dollar,Hong Kong Dollar,1,17.05,17.12
monaco,Mary Hanna,001-689-387-7200x9245,GY,C#,EUR,Euro,European Euro,1,143.56,144.21
denmark,Benjamin Kim,001-884-525-7646,DM,Java,DKK,Danish Krone,Danish Kroner,1,19.25,19.33
timor-leste,Linda White,+1-325-616-3876x31175,TD,Java,USD,US Dollar,U.S. Dollar,1,133.32,133.92
estonia,David Davis,001-881-546-8987x2428,SO,Java,EUR,Euro,European Euro,1,143.56,144.21
guam,Mr. Stephen Johnson,958-517-6386,TZ,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
andorra,Wanda Maldonado,+1-521-689-0925x58534,VC,Java,EUR,Euro,European Euro,1,143.56,144.21
croatia,Crystal Murphy,390-490-3993,MZ,C#,EUR,Euro,European Euro,1,143.56,144.21
guernsey,Jennifer Thomas,(543)698-0732,NO,C#,GBP,Pound Sterling,UK Pound Sterling,1,167.27,168.02
finland,James Spencer,364-422-3709x86354,JO,PHP,EUR,Euro,European Euro,1,143.56,144.21
tuvalu,Ryan Curtis,7525746435,CA,Python,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
bhutan,Debra Aguilar,001-961-889-6236x0716,PH,Java,INR,Indian Rupee,Indian Rupee,100,160.0,160.15
martinique,Emily Jones,(928)203-4409x459,BG,C#,EUR,Euro,European Euro,1,143.56,144.21
greenland,Laura Montgomery,820.473.5348,AR,C#,DKK,Danish Krone,Danish Kroner,1,19.25,19.33
montenegro,Wayne Jenkins,+1-508-464-4746,CA,Python,EUR,Euro,European Euro,1,143.56,144.21
andorra,John Coleman,440-491-3511,AR,Java,EUR,Euro,European Euro,1,143.56,144.21
greenland,Cole Curtis,+1-620-238-1026x33471,UZ,Python,DKK,Danish Krone,Danish Kroner,1,19.25,19.33
tuvalu,Allen Adams,621.358.7566x12832,BG,C#,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
finland,Francisco Hines,(692)861-0748,LY,C#,EUR,Euro,European Euro,1,143.56,144.21
isle of man,Maria Davis,001-465-704-2845x76150,LK,Python,GBP,Pound Sterling,UK Pound Sterling,1,167.27,168.02
ecuador,Julie Sullivan,371-589-5598x08909,VC,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
bhutan,Lisa Hanson,001-324-419-2166x1141,MN,Python,INR,Indian Rupee,Indian Rupee,100,160.0,160.15
latvia,Melissa Williams,2796801303,FR,PHP,EUR,Euro,European Euro,1,143.56,144.21
denmark,David Duncan,+1-612-794-0515,YE,PHP,DKK,Danish Krone,Danish Kroner,1,19.25,19.33
kiribati,Jeanne Russell,+1-407-594-8801,VE,Java,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
finland,Destiny Hall,+1-858-229-9770x264,AL,C#,EUR,Euro,European Euro,1,143.56,144.21
malta,Zachary Marshall,+1-920-527-5255x598,BH,PHP,EUR,Euro,European Euro,1,143.56,144.21
tuvalu,Katie Sharp,340-960-8126,PH,Java,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
austria,Joanna Mckee,(792)970-9130x155,LT,Java,EUR,Euro,European Euro,1,143.56,144.21
montenegro,Gregory Smith,408-323-1060x07682,VU,Java,EUR,Euro,European Euro,1,143.56,144.21
nauru,Shaun Rodriguez,759-339-3510,PA,PHP,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
tuvalu,Anthony Black,253-849-5560x7711,KI,Python,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
belgium,Melissa Williams,001-664-575-9142x7720,BW,Python,EUR,Euro,European Euro,1,143.56,144.21
ecuador,Melissa Hall,001-901-620-8337,GT,PHP,USD,US Dollar,U.S. Dollar,1,133.32,133.92
croatia,Elizabeth Morton,711.637.2407,LV,C#,EUR,Euro,European Euro,1,143.56,144.21
christmas island,Marcus Murphy,3034221737,BN,Python,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
kuwait,Laura Coleman,+1-777-943-0481,SL,Java,KWD,Kuwaiti Dinar,Kuwaity Dinar,1,433.7,435.65
lithuania,Christopher Collins,4282375136,HR,PHP,EUR,Euro,European Euro,1,143.56,144.21
austria,Robert Cooke,+1-919-529-9319x2674,TO,Python,EUR,Euro,European Euro,1,143.56,144.21
cyprus,Jason Flores,001-426-940-6230,PS,Python,EUR,Euro,European Euro,1,143.56,144.21
portugal,William Woods,(402)449-6069,TZ,Java,EUR,Euro,European Euro,1,143.56,144.21
estonia,Michael Elliott,001-861-607-6001x162,IE,C#,EUR,Euro,European Euro,1,143.56,144.21
jersey,Mr. Jerry Gross DVM,(418)754-1386x9456,TL,C#,GBP,Pound Sterling,UK Pound Sterling,1,167.27,168.02
panama,Tami Marshall,237-496-0374,SB,PHP,USD,US Dollar,U.S. Dollar,1,133.32,133.92
guernsey,Jennifer Garcia,(443)324-4078x6534,CD,Java,GBP,Pound Sterling,UK Pound Sterling,1,167.27,168.02
hong kong,Tammy Preston,9038688074,CD,Java,HKD,Hong Kong Dollar,Hong Kong Dollar,1,17.05,17.12
jersey,John Le,753.994.0872x85669,SR,Java,GBP,Pound Sterling,UK Pound Sterling,1,167.27,168.02
jersey,Ashley Bright,(511)236-6989x2190,MD,C#,GBP,Pound Sterling,UK Pound Sterling,1,167.27,168.02
kuwait,Elizabeth Miller,+1-909-429-4863x13087,SV,Python,KWD,Kuwaiti Dinar,Kuwaity Dinar,1,433.7,435.65
panama,James Ochoa,832.675.4477x425,,Java,USD,US Dollar,U.S. Dollar,1,133.32,133.92
france,Mr. Andrew French,001-696-872-4046,QA,Java,EUR,Euro,European Euro,1,143.56,144.21
guam,James Morgan,(930)588-8656x658,PY,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
guam,Jamie Chang,(503)827-3874x93214,US,PHP,USD,US Dollar,U.S. Dollar,1,133.32,133.92
french guiana,Mr. Steven Hughes,(607)683-0802,TZ,Python,EUR,Euro,European Euro,1,143.56,144.21
el salvador,Carolyn Colon,3056156539,CU,PHP,USD,US Dollar,U.S. Dollar,1,133.32,133.92
switzerland,Stephanie Smith,(793)638-6599x987,DO,Java,CHF,Swiss Franc,Swiss Franc,1,147.0,147.66
andorra,Christina Jackson PhD,779.507.7251,TN,PHP,EUR,Euro,European Euro,1,143.56,144.21
puerto rico,Jessica Chapman,001-833-807-1725x50690,CM,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
japan,Andrea Lyons,8578143364,SE,Python,JPY,Yen,Japanese Yen,10,8.63,8.67
monaco,Rebecca Jensen,957-991-3724,LV,Python,EUR,Euro,European Euro,1,143.56,144.21
greece,Michael Fry,4277409869,AO,Python,EUR,Euro,European Euro,1,143.56,144.21
slovenia,Katie Henderson,810.308.0142x253,CY,Java,EUR,Euro,European Euro,1,143.56,144.21
belgium,Allison Wood,503.973.6398x150,SZ,Python,EUR,Euro,European Euro,1,143.56,144.21
japan,Richard White,418.920.9675x2410,NG,PHP,JPY,Yen,Japanese Yen,10,8.63,8.67
andorra,Julie Bell,329-323-6249x77372,GY,Java,EUR,Euro,European Euro,1,143.56,144.21
bahrain,Jacob Smith,001-363-713-7739,MZ,Java,BHD,Bahraini Dinar,Bahrain Dinar,1,353.6,355.19
christmas island,Angela Chambers,001-213-967-9771x019,MD,Python,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
guadeloupe,Steven Landry,001-433-509-9846x85122,TV,Python,EUR,Euro,European Euro,1,143.56,144.21
martinique,Mary Stout,+1-315-584-3469x309,LA,Python,EUR,Euro,European Euro,1,143.56,144.21
belgium,Danielle Jones,979-912-7561x8549,IN,C#,EUR,Euro,European Euro,1,143.56,144.21
estonia,Brandi Olsen,001-785-888-5736,OM,Python,EUR,Euro,European Euro,1,143.56,144.21
malta,Mrs. Lorraine Parker MD,435.319.5288x421,LV,Python,EUR,Euro,European Euro,1,143.56,144.21
greenland,Allison Miller,9479573203,MH,Python,DKK,Danish Krone,Danish Kroner,1,19.25,19.33
kuwait,Brandi Murray,+1-302-975-1745x37291,CU,Python,KWD,Kuwaiti Dinar,Kuwaity Dinar,1,433.7,435.65
malaysia,Norma Burnett,555.300.6472x943,DE,Java,MYR,Malaysian Ringgit,Malaysian Ringgit,1,28.14,28.27
tuvalu,Lisa Rogers,574-608-9186,AM,PHP,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
christmas island,Denise Moore,(253)832-8012x910,IS,Python,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
australia,John Evans,843.614.2162,GT,Python,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
panama,Samuel Davis,(763)270-1580x8120,CU,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
malaysia,Jeff Trujillo,001-685-322-5416,NL,C#,MYR,Malaysian Ringgit,Malaysian Ringgit,1,28.14,28.27
china,Peter Garcia,5845551863,BO,Java,CNY,Yuan Renminbi,Chinese Yuan,1,18.47,18.55
saudi arabia,Savannah Richards,(897)217-2238,NE,Java,SAR,Saudi Riyal,Saudi Arabian Riyal,1,35.55,35.71
saudi arabia,Philip Higgins,(312)977-6091,AU,Java,SAR,Saudi Riyal,Saudi Arabian Riyal,1,35.55,35.71
ecuador,Paul Castro,525.789.3306,LT,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
ecuador,Travis Martin,(677)462-7892,MW,Java,USD,US Dollar,U.S. Dollar,1,133.32,133.92
kiribati,Kenneth Goodwin,+1-274-753-8329x786,JP,PHP,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
qatar,Austin Hall,466-378-3941,TO,C#,QAR,Qatari Rial,Qatari Riyal,1,36.57,36.73
malaysia,Danielle Anderson,4787973912,UY,Java,MYR,Malaysian Ringgit,Malaysian Ringgit,1,28.14,28.27
thailand,Crystal Johnson,(875)883-8903x8983,CU,Java,THB,Baht,Thai Baht,1,3.62,3.63
puerto rico,Julie West,287-885-9347x5992,CF,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
mayotte,Megan Calhoun,879.514.9275,UY,Python,EUR,Euro,European Euro,1,143.56,144.21
hong kong,Michael Garcia,+1-860-251-5084x04551,TV,Java,HKD,Hong Kong Dollar,Hong Kong Dollar,1,17.05,17.12
andorra,Jill Andrews,388.898.9966x31228,LU,Java,EUR,Euro,European Euro,1,143.56,144.21
austria,Cynthia Miller,653-560-7997x255,DM,Java,EUR,Euro,European Euro,1,143.56,144.21
australia,William Bradford,+1-369-325-2301x63712,DM,C#,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
china,Tanya Reyes,370.603.6261,TW,Python,CNY,Yuan Renminbi,Chinese Yuan,1,18.47,18.55
puerto rico,Christine Morgan,490-426-3742x5506,MW,PHP,USD,US Dollar,U.S. Dollar,1,133.32,133.92
luxembourg,Mr. Mark Smith,(509)661-7942,ML,Python,EUR,Euro,European Euro,1,143.56,144.21
lithuania,Jonathan Norman,370-469-0937x224,CV,PHP,EUR,Euro,European Euro,1,143.56,144.21
montenegro,David Cox,440.991.4341x3436,VN,Java,EUR,Euro,European Euro,1,143.56,144.21
nauru,Natasha Cook,377.205.6470,TT,Python,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
italy,Tonya Hoffman,408-266-7499,CO,Python,EUR,Euro,European Euro,1,143.56,144.21
denmark,William Ingram,(494)787-9799,HU,Java,DKK,Danish Krone,Danish Kroner,1,19.25,19.33
hong kong,Sherri Cowan,(505)328-0399x2960,MN,Python,HKD,Hong Kong Dollar,Hong Kong Dollar,1,17.05,17.12
latvia,Jeremiah Chambers,(465)769-7674x01141,CM,Python,EUR,Euro,European Euro,1,143.56,144.21
french guiana,Jonathan Herrera,+1-741-584-9438x123,PT,Python,EUR,Euro,European Euro,1,143.56,144.21
guernsey,Andrea Holden,535.397.4564x65194,ZM,PHP,GBP,Pound Sterling,UK Pound Sterling,1,167.27,168.02
mayotte,Joshua Bowman,(404)738-2889,BA,PHP,EUR,Euro,European Euro,1,143.56,144.21
lithuania,Angie Camacho,566.493.3662,IT,Java,EUR,Euro,European Euro,1,143.56,144.21
saint pierre and miquelon,Laura Copeland,760-414-4803x911,ET,Java,EUR,Euro,European Euro,1,143.56,144.21
bahrain,Pamela Ortiz,+1-517-482-1032x47672,SZ,C#,BHD,Bahraini Dinar,Bahrain Dinar,1,353.6,355.19
austria,Robert Wilson,001-381-376-2144x62660,BD,Java,EUR,Euro,European Euro,1,143.56,144.21
canada,Reginald Wiley,273.905.3325x099,CD,Java,CAD,Canadian Dollar,Canadian Dollar,1,97.47,97.91
lithuania,Brittany Cline,001-859-439-5342,PY,Java,EUR,Euro,European Euro,1,143.56,144.21
martinique,Laura Walters,(901)228-3092x2804,US,Python,EUR,Euro,European Euro,1,143.56,144.21
norfolk island,Jordan Beck,001-465-357-2006x313,KN,PHP,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
guam,Benjamin Rodriguez,479.771.6495,CV,PHP,USD,US Dollar,U.S. Dollar,1,133.32,133.92
italy,Matthew Howard,679.565.8317x695,GD,C#,EUR,Euro,European Euro,1,143.56,144.21
denmark,Deborah Kim,001-634-505-1750x0494,,Java,DKK,Danish Krone,Danish Kroner,1,19.25,19.33
guadeloupe,Matthew Flores,001-872-289-9624x5080,IR,Java,EUR,Euro,European Euro,1,143.56,144.21
saudi arabia,Jonathon Taylor,767-458-4283x0299,AF,PHP,SAR,Saudi Riyal,Saudi Arabian Riyal,1,35.55,35.71
malaysia,Amber Hayes,312-215-7175x2215,SN,C#,MYR,Malaysian Ringgit,Malaysian Ringgit,1,28.14,28.27
france,Robert Hayes,(811)985-2947x8895,SE,C#,EUR,Euro,European Euro,1,143.56,144.21
el salvador,Ricky Thomas,(876)981-6323x53785,CD,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
denmark,Kristina Davis,714-672-1568,GE,PHP,DKK,Danish Krone,Danish Kroner,1,19.25,19.33
australia,Timothy Crawford,(289)248-4043,GN,PHP,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
portugal,Scott Eaton,001-678-335-9515x64046,KP,C#,EUR,Euro,European Euro,1,143.56,144.21
el salvador,Jaclyn Smith,417-838-4884x07117,AE,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
panama,Rebecca Miranda,001-915-657-1064,PT,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
andorra,Mrs. Melissa Morales,604.615.2148x42360,JO,C#,EUR,Euro,European Euro,1,143.56,144.21
thailand,Karen Brown,827-729-4884,GB,PHP,THB,Baht,Thai Baht,1,3.62,3.63
guam,Sara Shelton,+1-507-455-0399x057,SL,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
malta,Cindy Dixon,(881)824-9435x64482,MY,PHP,EUR,Euro,European Euro,1,143.56,144.21
latvia,Christopher Nicholson,+1-304-335-8313x16328,PA,Python,EUR,Euro,European Euro,1,143.56,144.21
ireland,Meghan Turner,764-980-3507x752,DK,Java,EUR,Euro,European Euro,1,143.56,144.21
denmark,Miranda Kelly,(534)225-0752x36420,IN,C#,DKK,Danish Krone,Danish Kroner,1,19.25,19.33
switzerland,Andrew Davis,967-474-5836x579,SK,Python,CHF,Swiss Franc,Swiss Franc,1,147.0,147.66
finland,Hannah King,(583)338-0625x8115,WS,C#,EUR,Euro,European Euro,1,143.56,144.21
estonia,Zachary Bowers,+1-930-853-2907x735,LC,C#,EUR,Euro,European Euro,1,143.56,144.21
guam,Richard Payne,430-485-7743x960,ZA,PHP,USD,US Dollar,U.S. Dollar,1,133.32,133.92
germany,Candice Schneider,367.330.1301,BW,PHP,EUR,Euro,European Euro,1,143.56,144.21
saudi arabia,Dennis Hendrix,(855)730-1169,EE,C#,SAR,Saudi Riyal,Saudi Arabian Riyal,1,35.55,35.71
panama,Pamela Salazar,(978)303-1178x992,LV,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
croatia,Taylor Frey,001-780-514-9534x07007,TD,Python,EUR,Euro,European Euro,1,143.56,144.21
france,Kimberly Rivera,+1-527-473-5903x5830,BO,Java,EUR,Euro,European Euro,1,143.56,144.21
australia,Ms. April Martin,(521)741-5328,ER,PHP,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
panama,Madison Young,+1-380-897-7110,GM,Java,USD,US Dollar,U.S. Dollar,1,133.32,133.92
canada,Valerie Neal,275.351.5817x92709,VU,PHP,CAD,Canadian Dollar,Canadian Dollar,1,97.47,97.91
mayotte,James Watkins,001-559-831-9367x29014,TN,Java,EUR,Euro,European Euro,1,143.56,144.21
kuwait,Janice Robinson,751.769.4816x4662,AF,Python,KWD,Kuwaiti Dinar,Kuwaity Dinar,1,433.7,435.65
malta,Victor Brown,(816)898-2830x89242,GT,Java,EUR,Euro,European Euro,1,143.56,144.21
saint pierre and miquelon,Bryan Fisher,9466067271,DZ,PHP,EUR,Euro,European Euro,1,143.56,144.21
singapore,Jennifer Riley,001-549-359-1363x0263,GR,PHP,SGD,Singapore Dollar,Singapore Dollar,1,98.53,98.98
puerto rico,Jonathon Sawyer,+1-746-201-3162x4263,MY,Java,USD,US Dollar,U.S. Dollar,1,133.32,133.92
andorra,Christina Keith,700-708-3418x352,NI,Java,EUR,Euro,European Euro,1,143.56,144.21
american samoa,Christopher Kennedy,(278)331-4842x4899,KN,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
haiti,Wendy Jackson,(675)901-0450,FI,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
greenland,Vicki Johnston,001-638-478-6264x106,SB,Python,DKK,Danish Krone,Danish Kroner,1,19.25,19.33
hong kong,Robert Fernandez,5709763097,CR,Java,HKD,Hong Kong Dollar,Hong Kong Dollar,1,17.05,17.12
greece,David Yates,001-251-324-3480x05496,AE,Python,EUR,Euro,European Euro,1,143.56,144.21
france,Robin West,001-618-576-1946x3421,MY,Java,EUR,Euro,European Euro,1,143.56,144.21
estonia,Mrs. Virginia Saunders,+1-650-801-5977x730,TR,Java,EUR,Euro,European Euro,1,143.56,144.21
montenegro,Miguel Adams,001-898-901-2451x8069,CZ,Java,EUR,Euro,European Euro,1,143.56,144.21
hong kong,Carl Lee,001-775-986-4245x35896,TD,Java,HKD,Hong Kong Dollar,Hong Kong Dollar,1,17.05,17.12
norfolk island,Kayla Ross,+1-424-529-2556x4708,HU,PHP,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
lithuania,Beth Rice,4304334192,AG,C#,EUR,Euro,European Euro,1,143.56,144.21
american samoa,Kristen Perry,689-496-4896x42820,HR,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
ecuador,Colton Davenport,001-415-794-2968,IS,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
finland,Deborah Thomas,4208058699,RW,C#,EUR,Euro,European Euro,1,143.56,144.21
greenland,John Pena,001-273-686-0839x962,BE,Java,DKK,Danish Krone,Danish Kroner,1,19.25,19.33
bhutan,Barbara Franklin DVM,001-412-356-6079,JM,PHP,INR,Indian Rupee,Indian Rupee,100,160.0,160.15
palau,Beth Tran,+1-736-485-7435x6631,BF,Java,USD,US Dollar,U.S. Dollar,1,133.32,133.92
tuvalu,Mitchell Wade,6246319575,MN,PHP,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
france,Steven Miller,659-282-1314x340,TM,C#,EUR,Euro,European Euro,1,143.56,144.21
palau,Jonathan Morgan Jr.,233-618-4357x75888,SM,PHP,USD,US Dollar,U.S. Dollar,1,133.32,133.92
ecuador,Angela Sanders,953.796.0059x674,VC,PHP,USD,US Dollar,U.S. Dollar,1,133.32,133.92
luxembourg,Nathan Wiley,+1-805-747-4126,NO,Java,EUR,Euro,European Euro,1,143.56,144.21
latvia,Kevin Williams,597.698.4115x666,CO,Python,EUR,Euro,European Euro,1,143.56,144.21
france,Kelly Spencer,7933291990,ER,C#,EUR,Euro,European Euro,1,143.56,144.21
bhutan,Jessica Taylor,311.869.7755x3210,LY,Python,INR,Indian Rupee,Indian Rupee,100,160.0,160.15
norfolk island,Natalie Archer,+1-659-801-4558x33683,AZ,PHP,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
haiti,Alicia Johnson,975.506.9656x47677,DZ,Java,USD,US Dollar,U.S. Dollar,1,133.32,133.92
spain,Amanda Perez,692-218-2641x825,PS,Python,EUR,Euro,European Euro,1,143.56,144.21
canada,Joshua Woods,410.752.9230,ET,Python,CAD,Canadian Dollar,Canadian Dollar,1,97.47,97.91
latvia,Roy Spence,9726709906,PE,PHP,EUR,Euro,European Euro,1,143.56,144.21
finland,Melissa Duran,+1-843-544-6891x37450,IQ,PHP,EUR,Euro,European Euro,1,143.56,144.21
guadeloupe,Jo Andrade,517-424-5064x511,CD,Python,EUR,Euro,European Euro,1,143.56,144.21
portugal,Margaret Davis,825.205.3472x8570,TT,C#,EUR,Euro,European Euro,1,143.56,144.21
switzerland,Cindy Lopez,998.336.0106x16488,DO,PHP,CHF,Swiss Franc,Swiss Franc,1,147.0,147.66
haiti,Tracey Savage,582-376-5649,UY,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
san marino,Heather Turner,(352)684-4721,BD,PHP,EUR,Euro,European Euro,1,143.56,144.21
palau,Lauren Chandler,+1-368-699-4208x08197,RO,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
greece,Karen Woodard,938.789.9338x3292,VC,C#,EUR,Euro,European Euro,1,143.56,144.21
andorra,Cassandra Robinson,447.495.7383,MR,Python,EUR,Euro,European Euro,1,143.56,144.21
norfolk island,Raymond Church,001-955-908-0114x61989,PK,PHP,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
guernsey,Michael Martinez,001-724-449-9244x2560,PK,C#,GBP,Pound Sterling,UK Pound Sterling,1,167.27,168.02
bhutan,Cameron Sandoval,538.326.7421,KG,Python,INR,Indian Rupee,Indian Rupee,100,160.0,160.15
palau,James Salas,9748699550,TO,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
guadeloupe,Jennifer Doyle,309-608-3591,DK,Java,EUR,Euro,European Euro,1,143.56,144.21
martinique,Nicole Buckley,379.660.5404x766,BY,Python,EUR,Euro,European Euro,1,143.56,144.21
belgium,Nancy Miller,+1-283-708-1265x513,MT,PHP,EUR,Euro,European Euro,1,143.56,144.21
palau,Dr. Rebekah James MD,739-301-6781,CH,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
malta,Lisa Henderson,(837)359-1177x60991,,C#,EUR,Euro,European Euro,1,143.56,144.21
jersey,Heidi Cervantes,543.950.1553x63097,PT,PHP,GBP,Pound Sterling,UK Pound Sterling,1,167.27,168.02
isle of man,Jacob Campbell,443.859.4896x825,LC,C#,GBP,Pound Sterling,UK Pound Sterling,1,167.27,168.02
ireland,Whitney Ray DVM,(392)209-5718x098,BW,Python,EUR,Euro,European Euro,1,143.56,144.21
andorra,Alicia Smith,782-907-1702,HN,C#,EUR,Euro,European Euro,1,143.56,144.21
panama,Justin Riley,641-683-5055x4388,SN,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
luxembourg,Carla Vance,+1-658-590-9780,BG,PHP,EUR,Euro,European Euro,1,143.56,144.21
kuwait,Candice Nichols,001-571-281-6523x965,DO,PHP,KWD,Kuwaiti Dinar,Kuwaity Dinar,1,433.7,435.65
panama,Krista Ward,+1-576-711-2945,SD,Java,USD,US Dollar,U.S. Dollar,1,133.32,133.92
monaco,Ashley Adkins,001-294-318-0009x20078,TG,Python,EUR,Euro,European Euro,1,143.56,144.21
palau,Jose Clark,9164993284,MY,Java,USD,US Dollar,U.S. Dollar,1,133.32,133.92
palau,Joshua Rice,852-378-3651x315,VN,Java,USD,US Dollar,U.S. Dollar,1,133.32,133.92
finland,Beth Hensley,(509)973-2473,QA,C#,EUR,Euro,European Euro,1,143.56,144.21
switzerland,Edwin Brown,303.372.6308x512,NG,PHP,CHF,Swiss Franc,Swiss Franc,1,147.0,147.66
spain,Stephen King,+1-437-591-3831,MT,PHP,EUR,Euro,European Euro,1,143.56,144.21
andorra,Kimberly Camacho,783-822-6604x613,GE,PHP,EUR,Euro,European Euro,1,143.56,144.21
saudi arabia,Jennifer Berry,872-923-4825x49081,SV,Java,SAR,Saudi Riyal,Saudi Arabian Riyal,1,35.55,35.71
san marino,Rebecca Sellers,957-940-7102,GA,PHP,EUR,Euro,European Euro,1,143.56,144.21
